CustomerId,TransactionStartTime,Value,Amount,TransactionId,BatchId,SubscriptionId,CurrencyCode,CountryCode,ProviderId,ProductId,ProductCategory,ChannelId,TransactionStatus,IssuedDateLoan,AmountLoan,Currency,LoanId,PaidOnDate,IsFinalPayBack,InvestorId,DueDate,LoanApplicationId,PayBackId,ThirdPartyId,IsThirdPartyConfirmed,IsDefaulted
CustomerId_216,15/02/2019 11:59,342000,-342000,TransactionId_682,BatchId_2550,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 11:59,5000,UGX,LoanId_417,18/04/2019 18:33,0,InvestorId_2,17/03/2019 11:59,LoanApplicationId_354,PayBackId_197,ThirdPartyId_1613,1,0
CustomerId_216,15/02/2019 11:59,342000,-342000,TransactionId_682,BatchId_2550,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 11:59,20000,UGX,LoanId_417,19/04/2019 19:23,0,InvestorId_2,17/03/2019 11:59,LoanApplicationId_354,PayBackId_547,ThirdPartyId_1663,1,0
CustomerId_216,15/02/2019 11:59,342000,-342000,TransactionId_682,BatchId_2550,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 11:59,65000,UGX,LoanId_417,23/04/2019 13:03,1,InvestorId_2,17/03/2019 11:59,LoanApplicationId_354,PayBackId_1335,ThirdPartyId_19,0,0
CustomerId_223,15/02/2019 11:59,342000,-342000,TransactionId_1771,BatchId_2551,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 11:59,10000,UGX,LoanId_1263,21/02/2019 11:01,0,InvestorId_2,17/03/2019 11:59,LoanApplicationId_804,PayBackId_546,ThirdPartyId_1651,1,1
CustomerId_223,15/02/2019 11:59,342000,-342000,TransactionId_1771,BatchId_2551,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 11:59,10000,UGX,LoanId_1263,28/02/2019 10:37,0,InvestorId_2,17/03/2019 11:59,LoanApplicationId_804,PayBackId_1027,ThirdPartyId_1785,1,1
CustomerId_30,15/02/2019 11:59,342000,-342000,TransactionId_2585,BatchId_2552,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_477,15/02/2019 12:00,342000,-342000,TransactionId_753,BatchId_2553,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_382,15/02/2019 12:00,342000,-342000,TransactionId_444,BatchId_2554,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_90,15/02/2019 12:00,342000,-342000,TransactionId_1444,BatchId_2555,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_18,15/02/2019 12:01,342000,-342000,TransactionId_1370,BatchId_2556,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_195,22/02/2019 10:49,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_890,PayBackId_761,ThirdPartyId_1232,1,1
CustomerId_18,15/02/2019 12:01,342000,-342000,TransactionId_1370,BatchId_2556,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_195,28/02/2019 07:28,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_890,PayBackId_1193,ThirdPartyId_874,1,1
CustomerId_18,15/02/2019 12:01,342000,-342000,TransactionId_1370,BatchId_2556,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_195,07/03/2019 10:12,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_890,PayBackId_734,ThirdPartyId_814,1,1
CustomerId_178,15/02/2019 12:01,342000,-342000,TransactionId_1875,BatchId_2557,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_1240,20/02/2019 17:57,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_454,PayBackId_216,ThirdPartyId_420,1,1
CustomerId_178,15/02/2019 12:01,342000,-342000,TransactionId_1875,BatchId_2557,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_1240,28/02/2019 06:37,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_454,PayBackId_668,ThirdPartyId_174,1,1
CustomerId_178,15/02/2019 12:01,342000,-342000,TransactionId_1875,BatchId_2557,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_1240,07/03/2019 19:29,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_454,PayBackId_110,ThirdPartyId_1353,1,1
CustomerId_42,15/02/2019 12:01,342000,-342000,TransactionId_2294,BatchId_2558,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_629,26/02/2019 09:47,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_791,PayBackId_724,ThirdPartyId_1183,1,1
CustomerId_42,15/02/2019 12:01,342000,-342000,TransactionId_2294,BatchId_2558,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_629,05/03/2019 16:12,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_791,PayBackId_1866,ThirdPartyId_1575,1,1
CustomerId_42,15/02/2019 12:01,342000,-342000,TransactionId_2294,BatchId_2558,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_629,15/03/2019 15:26,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_791,PayBackId_926,ThirdPartyId_50,1,1
CustomerId_42,15/02/2019 12:01,342000,-342000,TransactionId_2294,BatchId_2558,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_629,28/03/2019 10:52,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_791,PayBackId_235,ThirdPartyId_650,1,1
CustomerId_42,15/02/2019 12:01,342000,-342000,TransactionId_2294,BatchId_2558,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_629,11/04/2019 13:46,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_791,PayBackId_1321,ThirdPartyId_1349,1,1
CustomerId_42,15/02/2019 12:01,342000,-342000,TransactionId_2294,BatchId_2558,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_629,30/04/2019 13:19,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_791,PayBackId_2036,ThirdPartyId_412,1,1
CustomerId_42,15/02/2019 12:01,342000,-342000,TransactionId_2294,BatchId_2558,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,16000,UGX,LoanId_629,14/05/2019 09:11,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_791,PayBackId_2014,ThirdPartyId_471,1,1
CustomerId_42,15/02/2019 12:01,342000,-342000,TransactionId_2294,BatchId_2558,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,20000,UGX,LoanId_629,28/05/2019 11:16,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_791,PayBackId_1705,ThirdPartyId_1830,1,1
CustomerId_42,15/02/2019 12:01,342000,-342000,TransactionId_2294,BatchId_2558,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:01,30000,UGX,LoanId_629,07/06/2019 13:07,0,InvestorId_2,17/03/2019 12:01,LoanApplicationId_791,PayBackId_154,ThirdPartyId_1338,1,1
CustomerId_56,15/02/2019 12:02,342000,-342000,TransactionId_72,BatchId_2560,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_94,15/02/2019 12:02,342000,-342000,TransactionId_612,BatchId_2561,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_65,15/02/2019 12:02,342000,-342000,TransactionId_1548,BatchId_2562,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:02,64000,UGX,LoanId_1157,21/03/2019 10:33,0,InvestorId_2,17/03/2019 12:02,LoanApplicationId_129,PayBackId_1723,ThirdPartyId_320,1,1
CustomerId_175,15/02/2019 12:02,342000,-342000,TransactionId_1493,BatchId_2563,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:02,36000,UGX,LoanId_796,28/02/2019 09:09,0,InvestorId_2,17/03/2019 12:02,LoanApplicationId_370,PayBackId_2023,ThirdPartyId_982,1,0
CustomerId_175,15/02/2019 12:02,342000,-342000,TransactionId_1493,BatchId_2563,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:02,18000,UGX,LoanId_796,02/03/2019 12:11,0,InvestorId_2,17/03/2019 12:02,LoanApplicationId_370,PayBackId_1541,ThirdPartyId_8,1,0
CustomerId_175,15/02/2019 12:02,342000,-342000,TransactionId_1493,BatchId_2563,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:02,18000,UGX,LoanId_796,10/03/2019 17:55,0,InvestorId_2,17/03/2019 12:02,LoanApplicationId_370,PayBackId_2013,ThirdPartyId_1520,1,0
CustomerId_175,15/02/2019 12:02,342000,-342000,TransactionId_1493,BatchId_2563,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:02,20000,UGX,LoanId_796,14/03/2019 17:17,0,InvestorId_2,17/03/2019 12:02,LoanApplicationId_370,PayBackId_294,ThirdPartyId_1545,1,0
CustomerId_175,15/02/2019 12:02,342000,-342000,TransactionId_1493,BatchId_2563,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:02,20000,UGX,LoanId_796,21/03/2019 20:36,0,InvestorId_2,17/03/2019 12:02,LoanApplicationId_370,PayBackId_1494,ThirdPartyId_244,1,0
CustomerId_175,15/02/2019 12:02,342000,-342000,TransactionId_1493,BatchId_2563,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:02,20000,UGX,LoanId_796,13/04/2019 15:20,0,InvestorId_2,17/03/2019 12:02,LoanApplicationId_370,PayBackId_1806,ThirdPartyId_1146,1,0
CustomerId_175,15/02/2019 12:02,342000,-342000,TransactionId_1493,BatchId_2563,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:02,20000,UGX,LoanId_796,17/04/2019 17:01,0,InvestorId_2,17/03/2019 12:02,LoanApplicationId_370,PayBackId_775,ThirdPartyId_1724,1,0
CustomerId_175,15/02/2019 12:02,342000,-342000,TransactionId_1493,BatchId_2563,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:02,20000,UGX,LoanId_796,05/05/2019 16:47,0,InvestorId_2,17/03/2019 12:02,LoanApplicationId_370,PayBackId_505,ThirdPartyId_580,1,0
CustomerId_175,15/02/2019 12:02,342000,-342000,TransactionId_1493,BatchId_2563,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 12:02,20000,UGX,LoanId_796,08/05/2019 10:40,1,InvestorId_2,17/03/2019 12:02,LoanApplicationId_370,PayBackId_62,ThirdPartyId_1069,0,0
CustomerId_11,15/02/2019 12:03,342000,-342000,TransactionId_535,BatchId_2564,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_87,15/02/2019 12:03,342000,-342000,TransactionId_2426,BatchId_2565,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_84,15/02/2019 12:03,342000,-342000,TransactionId_1764,BatchId_2566,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_177,15/02/2019 12:03,342000,-342000,TransactionId_1833,BatchId_2567,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_74,15/02/2019 12:04,342000,-342000,TransactionId_411,BatchId_2568,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_41,15/02/2019 12:04,342000,-342000,TransactionId_1639,BatchId_2569,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_112,15/02/2019 12:04,342000,-342000,TransactionId_296,BatchId_2571,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_354,15/02/2019 12:55,1000,-1000,TransactionId_498,BatchId_1765,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_173,15/02/2019 13:56,342000,-342000,TransactionId_1222,BatchId_2572,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_237,15/02/2019 14:00,1000,-1000,TransactionId_1131,BatchId_2256,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,15/02/2019 14:00,1060,UGX,LoanId_720,19/02/2019 18:14,1,InvestorId_1,17/03/2019 14:00,LoanApplicationId_897,PayBackId_1994,ThirdPartyId_1169,1,0
CustomerId_141,15/02/2019 14:07,342000,-342000,TransactionId_2597,BatchId_2573,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_475,15/02/2019 14:13,342000,-342000,TransactionId_1489,BatchId_2573,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_475,15/02/2019 14:14,342000,-342000,TransactionId_971,BatchId_2574,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_231,15/02/2019 14:16,342000,-342000,TransactionId_740,BatchId_2574,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_232,15/02/2019 14:28,342000,-342000,TransactionId_791,BatchId_2575,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,15/02/2019 14:28,25000,UGX,LoanId_753,23/03/2019 09:55,0,InvestorId_2,17/03/2019 14:28,LoanApplicationId_446,PayBackId_1261,ThirdPartyId_6,1,1
CustomerId_204,15/02/2019 15:26,342000,-342000,TransactionId_2648,BatchId_2576,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_490,15/02/2019 15:31,342000,-342000,TransactionId_2231,BatchId_2577,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_149,15/02/2019 15:48,342000,-342000,TransactionId_2326,BatchId_2578,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_47,15/02/2019 16:49,1000,-1000,TransactionId_54,BatchId_1518,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,15/02/2019 16:49,1290,UGX,LoanId_178,07/04/2019 01:47,1,InvestorId_1,17/03/2019 16:49,LoanApplicationId_495,PayBackId_428,ThirdPartyId_253,1,0
CustomerId_237,15/02/2019 16:51,500,-500,TransactionId_689,BatchId_2022,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,15/02/2019 16:50,530,UGX,LoanId_801,19/02/2019 17:21,1,InvestorId_1,17/03/2019 16:50,LoanApplicationId_1092,PayBackId_1258,ThirdPartyId_1509,1,0
CustomerId_315,15/02/2019 17:25,1000,-1000,TransactionId_237,BatchId_1658,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,15/02/2019 17:25,1250,UGX,LoanId_475,29/03/2019 20:05,1,InvestorId_1,17/03/2019 17:25,LoanApplicationId_553,PayBackId_842,ThirdPartyId_195,1,0
CustomerId_369,15/02/2019 17:29,700,-700,TransactionId_1287,BatchId_1186,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,15/02/2019 17:29,746,UGX,LoanId_576,21/02/2019 15:11,1,InvestorId_1,17/03/2019 17:29,LoanApplicationId_130,PayBackId_660,ThirdPartyId_43,1,0
CustomerId_344,15/02/2019 17:59,1500,-1500,TransactionId_2089,BatchId_279,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_233,15/02/2019 19:23,5000,-5000,TransactionId_2287,BatchId_178,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,15/02/2019 19:23,5200,UGX,LoanId_90,15/02/2019 20:01,1,InvestorId_2,17/03/2019 19:23,LoanApplicationId_597,PayBackId_757,ThirdPartyId_1433,1,0
CustomerId_282,15/02/2019 21:23,5000,-5000,TransactionId_2060,BatchId_985,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,15/02/2019 21:23,5300,UGX,LoanId_568,20/02/2019 20:53,1,InvestorId_1,17/03/2019 21:23,LoanApplicationId_48,PayBackId_148,ThirdPartyId_935,1,0
CustomerId_376,16/02/2019 05:36,13000,-13000,TransactionId_2595,BatchId_693,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,16/02/2019 05:36,18265,UGX,LoanId_1282,30/04/2019 07:45,1,InvestorId_1,18/03/2019 05:36,LoanApplicationId_518,PayBackId_1444,ThirdPartyId_1277,1,0
CustomerId_247,16/02/2019 06:35,20000,-20000,TransactionId_334,BatchId_1265,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,1,16/02/2019 06:35,29700,UGX,LoanId_924,06/06/2019 10:10,1,InvestorId_2,18/03/2019 06:35,LoanApplicationId_1491,PayBackId_338,ThirdPartyId_1031,1,0
CustomerId_247,16/02/2019 06:38,32900,-30000,TransactionId_468,BatchId_2276,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,1,16/02/2019 06:38,48857,UGX,LoanId_633,06/06/2019 10:08,1,InvestorId_2,18/03/2019 06:38,LoanApplicationId_1026,PayBackId_1253,ThirdPartyId_492,1,0
CustomerId_344,16/02/2019 07:07,2000,-2000,TransactionId_2576,BatchId_2194,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_213,16/02/2019 08:18,1000,-1000,TransactionId_1436,BatchId_2386,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,16/02/2019 08:18,1440,UGX,LoanId_602,07/05/2019 14:07,1,InvestorId_1,18/03/2019 08:18,LoanApplicationId_812,PayBackId_702,ThirdPartyId_1093,1,0
CustomerId_399,16/02/2019 10:00,11200,-10000,TransactionId_858,BatchId_562,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,1,16/02/2019 10:00,14504,UGX,LoanId_1179,08/04/2019 16:54,1,InvestorId_2,18/03/2019 10:00,LoanApplicationId_806,PayBackId_1512,ThirdPartyId_202,1,0
CustomerId_99,16/02/2019 10:03,1000,-1000,TransactionId_1545,BatchId_1437,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,16/02/2019 10:03,1305,UGX,LoanId_1488,10/04/2019 16:45,1,InvestorId_1,18/03/2019 10:03,LoanApplicationId_310,PayBackId_66,ThirdPartyId_1190,1,0
CustomerId_237,16/02/2019 10:47,1000,-1000,TransactionId_1406,BatchId_926,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,16/02/2019 10:47,1080,UGX,LoanId_1347,24/02/2019 19:13,1,InvestorId_1,18/03/2019 10:47,LoanApplicationId_717,PayBackId_383,ThirdPartyId_161,1,0
CustomerId_237,16/02/2019 13:49,1000,-1000,TransactionId_2264,BatchId_561,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,16/02/2019 13:49,1080,UGX,LoanId_171,24/02/2019 19:24,1,InvestorId_1,18/03/2019 13:49,LoanApplicationId_360,PayBackId_442,ThirdPartyId_1943,1,0
CustomerId_424,16/02/2019 13:59,1500,-1500,TransactionId_320,BatchId_1113,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_402,16/02/2019 14:42,2000,-2000,TransactionId_688,BatchId_1690,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,16/02/2019 14:42,2510,UGX,LoanId_616,31/03/2019 15:46,1,InvestorId_1,18/03/2019 14:42,LoanApplicationId_1040,PayBackId_617,ThirdPartyId_1863,1,0
CustomerId_393,16/02/2019 16:29,1000,-1000,TransactionId_526,BatchId_2284,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_235,16/02/2019 18:27,2000,-2000,TransactionId_148,BatchId_2074,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_399,17/02/2019 03:50,21800,-20000,TransactionId_2086,BatchId_960,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_247,17/02/2019 04:04,10000,-10000,TransactionId_1113,BatchId_1398,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,1,17/02/2019 04:04,14850,UGX,LoanId_755,24/05/2019 13:36,1,InvestorId_2,19/03/2019 04:04,LoanApplicationId_402,PayBackId_450,ThirdPartyId_911,1,0
CustomerId_213,17/02/2019 05:58,1000,-1000,TransactionId_1953,BatchId_2350,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,17/02/2019 05:58,1435,UGX,LoanId_1516,07/05/2019 14:09,1,InvestorId_1,19/03/2019 05:58,LoanApplicationId_904,PayBackId_644,ThirdPartyId_118,1,0
CustomerId_235,17/02/2019 07:43,2000,-2000,TransactionId_2563,BatchId_1806,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_47,17/02/2019 12:54,1000,-1000,TransactionId_950,BatchId_2230,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_145,17/02/2019 13:42,53500,-50000,TransactionId_1442,BatchId_501,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,1,17/02/2019 13:42,58583,UGX,LoanId_299,28/02/2019 15:04,1,InvestorId_2,19/03/2019 13:41,LoanApplicationId_1160,PayBackId_735,ThirdPartyId_764,1,0
CustomerId_235,17/02/2019 16:47,600,-600,TransactionId_332,BatchId_1489,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_233,17/02/2019 18:26,5000,-5000,TransactionId_2378,BatchId_2,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,17/02/2019 18:26,5475,UGX,LoanId_1001,01/03/2019 14:14,1,InvestorId_2,19/03/2019 18:26,LoanApplicationId_520,PayBackId_318,ThirdPartyId_64,1,0
CustomerId_235,17/02/2019 19:09,500,-500,TransactionId_1736,BatchId_533,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_354,17/02/2019 19:22,2000,-2000,TransactionId_1886,BatchId_371,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_235,17/02/2019 20:04,1800,-1800,TransactionId_2067,BatchId_582,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_344,18/02/2019 04:52,1000,-1000,TransactionId_1841,BatchId_1962,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CustomerId_399,18/02/2019 07:48,5000,-5000,TransactionId_2478,BatchId_1993,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,18/02/2019 07:48,6425,UGX,LoanId_976,08/04/2019 16:56,1,InvestorId_2,20/03/2019 07:48,LoanApplicationId_667,PayBackId_1858,ThirdPartyId_1541,1,0
